carID,price
77885,57563
83459,8197
98375,19899
101233,11448
97186,10110
95520,18728
95216,40045
100878,5509
80031,29641
106134,25713
103526,7078
104018,45314
83920,9875
88245,9717
86248,8653
86315,15401
108157,30689
102814,8842
84371,11720
95270,14551
107670,20692
78745,14714
88772,11263
82335,16869
100049,9557
84953,6945
98948,19175
95952,34822
93638,22864
91164,32581
87627,19144
89209,14616
94140,19433
86567,9655
81451,20209
94658,25746
103969,9341
90158,14782
107712,14871
102518,11487
91367,29407
78764,15725
87411,12314
80790,58217
97848,15557
97985,6233
99323,7092
96854,12446
103917,6358
86223,8243
101812,9177
102098,10263
93414,11492
86794,9981
81508,29150
105781,18436
103758,8838
100877,13551
83075,16019
100303,12913
85269,16279
95693,18286
85891,13905
85991,9778
89378,10800
79718,11254
96415,12692
87510,11349
95579,16017
96453,13317
80182,28609
103363,9619
76430,19583
86302,8366
78876,13196
106740,10671
101855,11887
78987,27794
100155,15618
76069,28522
79889,19877
104035,20832
102533,7301
85374,13233
82210,24967
81145,13284
99738,12611
98201,35254
88630,8752
94084,18649
79771,22197
91057,40445
92492,17150
103600,16630
105315,30015
106151,18783
87426,6546
85249,10448
77379,7414
76190,11922
89820,27750
92650,25875
82906,17254
104766,17276
104673,18318
103734,6543
87652,12359
107399,15302
97222,17857
100614,9934
95807,31871
88084,13529
97997,14657
83321,14880
83002,14936
103995,9558
102305,7202
97774,22084
87737,11221
102191,15612
78470,21436
81787,20914
90975,31913
76598,20406
88308,10480
105997,8575
97095,23282
100555,9628
106628,22433
84638,6247
106752,24244
88072,15771
86734,11988
105842,23363
102037,18665
96623,11360
80943,12325
107882,10349
96069,9266
86796,19206
83234,14022
85044,11631
76183,29485
102124,9551
105963,11809
108127,12345
76435,61128
89809,25084
98129,11825
95632,22930
77264,21374
102849,5818
106860,15093
90177,9204
104336,12613
91068,20794
85416,9073
92720,18728
105257,10543
94524,15582
87069,15457
79026,16913
100533,10704
107396,7552
77220,11598
76863,11444
89441,9059
86301,18178
82808,17187
106681,13316
100673,11271
87115,9678
84819,9794
99889,12552
100435,7361
91329,16095
105897,11439
94788,21692
96403,18982
105780,25489
81290,19072
91689,17251
93660,47990
84018,15180
79166,20348
99850,12181
89900,15360
76628,26261
99136,10815
89388,13207
86441,16643
100362,8343
99493,10487
108082,13800
94759,22651
91954,27599
90378,15868
86126,19459
92990,18522
80507,18262
105394,20595
80679,11594
94014,29464
78092,27066
92725,10159
104609,6683
89940,21191
84337,15681
80392,18647
90992,47217
88342,9523
83193,8203
83080,27000
87197,16624
106043,9092
81316,13773
105197,41927
86103,11112
107819,34864
94911,17353
76597,33551
96614,8705
102197,6851
104617,7052
101445,9362
94521,54725
107290,17271
93099,25834
82179,38793
96268,26942
83202,17008
101568,7348
89145,7992
82718,6463
84595,17262
86633,13136
91925,28762
100357,8435
93684,14723
106465,44808
84631,14074
97796,10675
82836,11327
81314,57597
96868,19098
94329,20579
85728,6887
78259,15580
107084,20118
96134,9753
81583,28589
104264,16921
86202,11803
102867,8285
83461,11939
77589,16449
94394,16200
87588,10542
98769,12940
76735,21321
105592,12485
95260,17488
82699,7970
95827,27866
89294,9851
90853,13866
86522,9886
80958,29470
94038,29938
88512,8235
80219,10087
86063,3129
87724,8135
88835,13521
105687,17861
83567,11684
106584,22415
98492,5772
94494,21305
89061,6356
103125,11917
103883,11881
80430,11516
95544,30919
105136,51969
105560,9124
108397,27218
82236,46091
89477,16405
98106,6535
85996,6195
103439,14163
90831,7994
100746,12927
81518,12834
98610,9730
100644,12768
105486,14597
79765,16619
107609,10325
85407,12984
81527,26333
80955,37112
79400,21903
101238,9787
87024,18376
88662,9410
107983,22226
93662,28757
81557,27676
94520,17441
97010,14663
77628,28869
89561,14645
104218,15765
99839,9384
87279,11042
93760,19628
89551,7583
82714,16945
98166,19898
83812,10556
102617,7121
76869,17102
103735,16990
94201,21262
107893,17416
78651,11796
85246,10552
81194,27022
81133,34263
95611,31890
93004,15270
81826,41201
100157,13388
103768,13772
93350,16496
76901,22283
88742,11240
102866,10864
76438,28341
86105,10005
107506,23260
108520,10573
106613,10633
94164,42302
100964,10485
92769,12756
82221,11148
98686,25474
79762,18482
84645,20147
107656,20643
97538,17276
99552,25677
102157,10436
80935,10667
100578,11749
94686,23359
93268,46370
91842,23219
95609,34901
91576,20978
93139,46422
101030,8149
80172,45423
106262,16426
101562,10124
102273,2477
87102,5186
78491,17779
90631,7585
94672,20697
77261,55276
80434,17746
86840,8986
95011,25203
90870,12307
97999,10332
77016,44748
96931,17700
85215,8347
105268,16719
99519,6693
104056,17614
91117,55638
107099,24489
80475,12036
76216,33678
93207,25716
105166,9719
107209,16194
100109,9768
87232,13232
102624,11897
81948,8971
93625,40225
90334,9410
79878,13722
105653,18889
108014,12814
105491,22588
87064,14034
106773,15481
93489,14318
89490,20881
100771,13245
100803,11850
92144,16010
88632,10595
78778,17965
99308,11465
77161,14090
97501,9653
100933,10724
77489,29385
84309,11194
108040,7289
97159,17628
95779,15815
89650,14440
80999,6674
91887,21916
79753,32825
84669,15187
76401,14029
90299,20510
80820,12058
80744,36293
96151,15632
101368,9902
106886,24831
90590,14246
102988,12022
96155,12714
98069,22688
99349,22308
105341,7009
97054,11238
80210,24149
105334,15072
88495,19088
101578,16834
103240,7591
84979,10613
88799,8984
83073,9093
107288,10431
102097,10545
99042,9964
87242,11593
77310,23734
87982,18494
95506,13793
106574,15047
80962,47922
102168,6433
102528,6915
99307,12619
89354,12894
96717,9899
99267,19066
84588,9552
88920,8124
101122,13675
100916,9946
90206,13999
100314,10108
91528,35217
82508,7993
77095,50157
105943,10307
92610,24150
76706,19030
101753,8516
97020,13059
103582,10062
89559,16205
91293,11454
76698,30398
105365,25238
102755,12697
82363,19770
94314,19999
92463,20670
107566,11794
99251,13200
108140,32426
99394,9456
107849,20302
85021,11040
98878,12526
80258,7990
85751,14749
77932,14003
92120,11491
84462,16265
104744,14735
78174,11801
76239,30204
99098,21240
78068,20074
80129,15607
92276,25143
84297,21256
99082,13423
103218,12383
100512,7528
100481,7288
77761,14052
90764,8278
103431,9937
96133,18093
80377,27284
93811,10325
99125,12513
92377,22730
84221,12434
87280,12133
91188,22277
83645,8719
105967,8107
89389,10083
78866,18814
82761,16455
95049,24329
80729,7463
76702,29478
93554,15651
98932,24983
91264,25336
86993,12219
102784,10034
79105,21687
102943,13655
77065,23559
104740,14366
95500,17642
95345,14334
103581,11570
86417,18119
87299,11219
101375,12878
97640,33277
99560,7349
105849,22781
95701,27975
89124,11645
78589,18564
86742,10437
84620,11972
91165,31046
88463,9149
87571,7847
104773,20891
83370,9600
105599,11135
104275,19821
87908,17283
92637,8181
101747,19923
99271,7640
77493,33125
100122,5918
96424,14493
103113,5105
107985,27123
103634,9477
93302,28270
93877,15085
98121,8717
91191,15725
99106,20025
83151,16242
87913,5378
105517,13028
99452,22849
95017,25474
98803,11687
95625,28748
76846,18155
101791,11475
79911,17923
98545,10272
106811,11573
78007,37570
97259,15682
96999,8378
101969,6557
107018,32848
76246,26862
77303,10675
103674,7290
100794,15156
84367,24464
101652,16173
95111,19411
96965,8437
76396,12899
80269,19408
87328,6630
85984,15910
80193,27504
98525,6576
77460,30894
85424,17970
77271,20074
104786,28552
103727,9879
91819,26334
107028,20872
94966,20802
78126,14177
86200,17458
100317,6773
88403,18162
102036,6185
78858,25479
85122,11506
107516,20212
103432,8999
97354,7848
100218,12862
92759,15160
107648,40457
97107,20388
90871,11150
78611,38419
107537,12390
84840,11839
79802,21061
96763,5379
93033,19290
76969,35495
106154,10016
105965,9884
83644,25312
83889,11477
88026,10108
81652,27633
77312,15820
102749,10552
84444,15061
81496,18853
107471,12220
84265,3495
92346,41319
87248,8117
94931,14388
93712,24400
80162,25722
79351,25133
85734,2272
106372,12626
96106,9074
96702,20402
76823,10530
102214,6273
81128,12444
88320,12677
83531,6082
104506,21081
84074,6375
104709,24774
85626,11153
98427,9023
78699,33041
94756,22761
101283,8235
82397,22060
77954,24258
81630,23807
87025,15218
81189,16907
107048,26370
99510,5127
85462,21550
99442,7091
85541,2475
81635,34170
83983,12246
96161,9927
90359,12251
86597,9552
77633,12451
80552,29463
87749,22465
88246,10703
100434,10766
102049,12636
84649,9735
80783,17760
102021,7956
107760,14596
98095,6744
103474,8610
101486,15058
78334,39383
97026,12304
87049,15030
94207,24325
90080,6649
82025,17734
94478,23718
90501,7797
86699,9966
91557,28749
105343,11255
80034,29138
84220,13406
79498,23376
96294,25343
107974,8621
80316,13304
99928,7973
91851,9915
87827,9026
98130,14651
96139,18882
93176,34551
90903,31598
77200,20957
95858,19463
77764,5165
93978,35217
78852,12627
82121,16049
91653,27775
88882,10239
107327,6743
86583,10268
90101,14841
90893,18975
93813,31392
79215,15785
96480,10637
78841,34064
101519,17693
77704,26463
95308,21210
106617,7739
92279,21123
77974,23697
96897,9088
84841,8152
80966,12943
81646,27512
83773,10399
80357,33021
93576,13046
76332,30540
100522,11876
95723,11409
97599,10503
83267,14640
107086,12995
80173,30721
90902,49876
85442,20320
82924,3957
106669,22707
77358,22014
86661,19124
101073,13020
83897,11646
92465,21875
105110,18902
79370,12621
106568,14221
106121,6197
97194,11630
89289,19005
77301,22213
89051,22749
90207,14346
95193,21086
98653,6674
98934,16107
102897,10148
90845,12524
101868,8147
95210,21042
106341,12277
101091,9442
98060,11368
90026,7575
88157,10590
97383,13453
87451,10507
103381,12011
93512,15217
77414,60425
79553,14006
96377,10553
105001,6908
106183,24547
95745,24742
107011,9796
78953,20898
85187,9253
87941,11285
77483,18698
101372,9035
83730,9111
106166,21066
83753,9638
106514,31396
101583,7173
105137,2272
105295,27067
77657,42708
88515,7805
93729,20986
88280,14042
102832,10095
97873,12254
101671,7983
85210,13637
80735,26112
87811,17596
97684,11433
99915,11675
97502,9159
93678,37182
78821,16395
93898,16214
100832,14460
104921,14959
83890,17099
85696,5762
89485,12851
87460,10804
81080,50071
87235,7493
87587,8326
96329,25965
108174,9291
106700,11757
98539,17588
105234,22798
104708,11151
79081,33914
90270,18416
106057,8278
80928,31469
94218,37921
107429,13505
107776,14308
105303,8660
107166,32134
94379,24696
94832,4289
83043,11250
84114,11760
84283,11872
107679,7039
89280,10994
89840,10992
89927,9644
92218,19580
97100,8212
79443,10879
96551,8941
101305,11724
102576,8742
84060,17787
92280,25557
105210,12269
104496,19048
104267,12544
91491,32138
78595,20074
100913,6910
103028,11437
77788,24378
89629,7726
93781,23424
76551,47803
84917,12887
106009,14231
96109,10677
78933,19371
80386,42056
105590,18973
87670,14612
84443,24064
95776,54020
96400,14938
90834,25586
88360,13475
106848,24619
91981,27974
89126,9634
104879,21012
90449,15144
90667,20674
78986,11145
84945,14195
104356,11340
105159,19599
87755,2943
80978,27109
87272,19541
77291,28532
84904,11266
99446,18483
78688,28358
86155,12764
79551,27912
78281,9092
94551,42009
103232,9872
104767,10996
88566,7634
77896,26288
96885,16249
95778,20964
86874,10010
91080,25448
107737,14417
104851,25227
85070,23236
87362,11038
92302,13383
93294,19031
83422,18405
84862,11637
84415,11208
78737,19655
84686,6754
95112,26471
86518,12945
84839,12191
81172,26182
89932,19566
87300,11327
105568,16161
76252,17242
80951,33594
83509,14326
108493,29689
89976,9884
102525,8534
88102,8863
89605,14724
92381,13836
81987,37578
91951,25790
108167,17115
89798,7923
97312,12640
106458,10990
80611,45252
83390,9227
84346,17558
88061,12014
91266,16245
99611,8545
106366,17887
91936,32766
82520,11351
84865,9454
80141,27644
91890,16494
76251,18122
84247,7921
91298,34746
88015,9424
92776,26497
76709,9508
105728,16605
103796,12905
81171,19047
88413,10232
102155,6242
81200,16287
95674,15034
96157,12805
79020,21937
103587,6384
104190,30109
80486,18985
91177,13655
76909,27864
97278,7946
77170,22381
78840,12560
107987,14572
104444,14548
98408,4116
90629,16938
85268,8732
98419,8209
90747,12752
105907,15089
88335,11041
104161,23731
101427,13036
87176,18287
94012,29247
106937,19389
106573,40557
96877,10012
102568,8441
93510,21801
78820,31239
76763,22441
106884,6939
81041,13454
93827,19056
100321,8275
81450,10547
95107,15584
93670,22673
103551,11864
106715,17702
100863,10827
79259,12365
105336,28601
88906,25891
93039,29180
85639,16414
98378,7969
93639,12426
83518,11358
79592,13817
95678,18520
87400,9853
98813,12931
79157,8108
76223,16801
95406,19190
83724,6347
89739,16199
94933,24024
82605,11013
91566,16676
76873,15657
96884,16370
85901,11066
106449,21724
90672,9951
78513,23368
86464,10828
82921,8806
93886,27420
76303,13125
98243,17415
103497,10937
87786,15186
87780,13331
99339,12619
95351,25139
106965,13255
87540,11437
99854,11169
102357,2124
90737,7044
85392,15822
96882,7427
88268,14288
106075,18342
88674,16167
77623,14830
80394,14871
94942,26139
101237,14301
86351,15592
87055,9037
94851,24453
79816,14974
97214,14452
88900,9881
97464,10722
76403,16003
79786,18688
83858,11577
83658,9598
96456,12489
106217,13782
88111,10618
86581,10716
98218,16431
93801,24245
87206,10754
88569,15761
104348,12777
76478,18951
101509,17099
100915,8650
79676,18337
102673,10057
98151,6483
77583,14552
106602,34108
90134,13070
84228,6594
100131,11629
92807,25629
95025,30739
79779,9540
77216,26913
83476,12121
88942,15593
87565,18443
97055,19532
97212,24082
97321,18120
102240,9625
91253,17884
90284,14270
83582,16121
81255,34341
93903,38757
96241,18826
99117,4373
79874,28874
105193,20729
98186,4914
103313,10390
107714,16134
101081,9164
79663,4996
81108,11212
86643,6209
90931,20426
107518,23757
84511,18896
80689,11364
86547,5801
79670,14003
82281,16355
102274,6194
107948,11938
97149,8919
95980,16732
108047,30229
94763,24686
106148,18072
84164,11858
93448,28866
103837,19859
91861,23550
87914,10368
85944,9249
83795,10598
97374,14447
80569,12129
106331,34971
93177,37152
85257,15918
80094,18445
98473,12728
98021,24018
91714,21633
82569,16372
96451,9480
86310,10820
89702,6976
87577,16635
85221,24965
100454,7282
96748,4862
91472,7168
88350,8115
84386,17777
107993,13958
101496,5735
96805,12932
82084,18980
94643,30861
83871,16364
82327,18904
90332,12735
84949,36643
83111,17571
92067,18745
106714,20248
85531,13197
97311,10241
78102,31079
98348,14388
76715,23837
77091,14790
105854,13066
85983,7704
80823,13468
102612,12847
104209,17754
97643,7788
95340,21901
81183,49231
87928,5839
89448,11405
98522,10355
94213,10806
91583,7743
90280,10859
93287,25550
84510,9771
98179,20852
88162,17848
78449,44286
94548,17534
95056,28992
106725,10577
97968,6766
104923,9710
97276,7164
97080,22059
90691,32717
88033,16966
90160,15821
81661,13426
101260,11226
79520,28087
78213,14744
76187,29834
85752,15467
90729,17309
77637,17992
101847,11735
86787,16251
105758,10003
79389,24275
98312,6771
100222,7483
87873,9238
92965,21973
89168,18840
82368,19775
76505,14415
100946,5978
85815,7896
87705,27656
106931,10592
95571,20699
80308,20642
91824,23223
106743,25928
101866,16105
95817,32826
108505,14766
88722,14152
104371,20157
93879,10267
96038,18067
104690,13284
93199,22769
85967,12937
88714,7611
99467,7335
85701,9376
103450,10792
96943,10500
88526,16148
79326,10955
92314,29855
106373,19375
76953,20659
89741,7562
100458,8763
91895,56478
92356,16984
80632,20591
106959,9286
96251,12575
97996,24471
90021,14735
94899,31908
93093,16203
100175,13615
89968,7128
102132,3594
99121,11700
92662,17589
96612,14101
77399,16220
86443,9843
93198,33780
98001,17850
97764,13094
94983,101978
82703,12055
94794,30237
79793,18441
93376,12890
76374,22101
84045,7589
106780,14777
93213,14552
97870,9241
97748,12835
97255,8548
102668,11932
105898,11580
101786,13942
87690,14796
86329,10271
77696,34538
104321,49573
86782,17630
97134,26776
86684,9796
95509,32614
82314,18009
84124,11789
87597,10763
81357,17046
95055,17897
100244,9528
79271,14152
82043,21930
96348,21464
76594,18454
79552,15527
97181,15300
99147,11201
90786,7282
96203,7749
100288,10968
81529,20632
84229,16085
94332,28362
92714,20292
107716,14672
107685,27645
97836,4758
98284,21342
83128,19733
105500,11957
97781,10656
99341,9430
91793,31748
76224,15839
80840,24348
94587,16817
98667,10891
78973,14488
85175,12837
107489,46274
95790,12206
108044,7683
80652,24490
76007,15798
96039,9712
102618,14956
80863,15101
95695,19534
78815,28758
98063,12200
83732,12755
83190,16520
99504,9652
82372,13001
77977,47764
81688,14481
80154,22375
108106,22521
80724,15460
89190,9413
102321,15717
97375,11133
99379,24925
84767,9940
89470,9745
85592,11767
80381,29534
92149,29048
96044,19929
79041,12420
103108,18121
91118,19019
96434,8202
86875,13727
100326,10227
106416,22285
88074,9536
91579,13028
96819,29707
80373,23893
82681,9986
88450,11025
95040,15224
76720,11937
94576,3557
82502,6651
101100,7998
104522,17711
108039,9960
77894,46041
80888,11883
80366,48419
87653,10257
98083,21981
89042,15685
102520,11242
101620,12754
108340,9629
98465,8880
82307,29014
107499,20609
101440,11621
82392,25937
79371,24623
103916,15261
81192,8653
108185,11489
81811,15164
97993,11147
80214,24034
79896,18166
86793,15937
100548,15090
98986,9230
82411,11645
98467,7651
98645,20712
84530,6388
86479,7238
90655,16789
97319,10972
107749,25010
77199,29794
79255,16538
85072,8053
99421,14000
95187,9700
103262,13561
94589,35399
77608,59181
89729,7181
99171,14906
90914,24221
83250,14975
83275,7928
91269,23141
83003,10201
98988,15148
105748,12919
77688,17232
91090,17402
100544,13996
96608,8055
98784,10168
85655,15378
104236,8875
97437,12543
100150,5358
96911,31280
87126,18305
88544,9612
97889,11524
76768,13602
101722,7669
96407,12969
80640,17800
88000,13674
103451,14669
80542,41111
82212,12571
102407,9219
79895,13062
95909,19780
79646,33703
77051,31298
79375,35921
92023,32059
87608,8892
77731,10100
94671,24539
107804,16719
106359,18999
102758,6326
76944,38283
92103,15575
81188,14485
84157,14105
77509,26078
87332,6456
101597,10552
84021,11504
79820,24579
